316.47	-750.04	1800.58	26710
316.47	-750.04	1799.75	26676.5
316.47	-750.04	1798.93	27451.3
316.47	-750.04	1798.11	27090.6
316.47	-750.04	1797.29	27390.3
316.47	-750.04	1796.47	27504.4
316.47	-750.04	1795.65	27168.1
316.47	-750.04	1794.83	27154.4
316.47	-750.04	1794	27560.3
316.47	-750.04	1793.18	27245.5
316.47	-750.04	1792.36	26994.6
316.47	-750.04	1791.54	27105.6
316.47	-750.04	1790.71	27338
316.47	-750.04	1789.89	27342.5
316.47	-750.04	1789.07	27647.8
316.47	-750.04	1788.25	27773.7
316.47	-750.04	1787.42	27474.4
316.47	-750.04	1786.6	27715.7
316.47	-750.04	1785.78	27279.9
316.47	-750.04	1784.95	27336
316.47	-750.04	1784.13	27598.4
316.47	-750.04	1783.3	27766.7
316.47	-750.04	1782.48	28101.9
316.47	-750.04	1781.66	27960.6
316.47	-750.04	1780.83	27946.7
316.47	-750.04	1780.01	27387
316.47	-750.04	1779.18	27664.4
316.47	-750.04	1778.36	28053.8
316.47	-750.04	1777.53	27921.7
316.47	-750.04	1776.71	27914
316.47	-750.04	1775.88	27812.3
316.47	-750.04	1775.06	28001.4
316.47	-750.04	1774.23	28105.7
316.47	-750.04	1773.41	28176.7
316.47	-750.04	1772.58	28111.3
316.47	-750.04	1771.76	27946.1
316.47	-750.04	1770.93	28104.8
316.47	-750.04	1770.1	28157.6
316.47	-750.04	1769.28	28270.8
316.47	-750.04	1768.45	28650.2
316.47	-750.04	1767.63	28321.7
316.47	-750.04	1766.8	28220.1
316.47	-750.04	1765.97	28653.8
316.47	-750.04	1765.15	28147
316.47	-750.04	1764.32	28362.9
316.47	-750.04	1763.49	28663.4
316.47	-750.04	1762.66	28882.1
316.47	-750.04	1761.84	28469.3
316.47	-750.04	1761.01	28422.2
316.47	-750.04	1760.18	28538.2
316.47	-750.04	1759.35	28479
316.47	-750.04	1758.52	28921
316.47	-750.04	1757.7	28916.1
316.47	-750.04	1756.87	28968.5
316.47	-750.04	1756.04	28743.3
316.47	-750.04	1755.21	28762.6
316.47	-750.04	1754.38	29168
316.47	-750.04	1753.55	29386.2
316.47	-750.04	1752.72	29468.7
316.47	-750.04	1751.9	29412.4
316.47	-750.04	1751.07	29383.3
316.47	-750.04	1750.24	29658.6
316.47	-750.04	1749.41	29701.8
316.47	-750.04	1748.58	30317.4
316.47	-750.04	1747.75	30065.2
316.47	-750.04	1746.92	29755.9
316.47	-750.04	1746.09	30130.3
316.47	-750.04	1745.26	29962.6
316.47	-750.04	1744.43	30074.9
316.47	-750.04	1743.6	30608.6
316.47	-750.04	1742.77	30823.1
316.47	-750.04	1741.93	30532
316.47	-750.04	1741.1	30286.1
316.47	-750.04	1740.27	30596.8
316.47	-750.04	1739.44	30790.1
316.47	-750.04	1738.61	31049.4
316.47	-750.04	1737.78	30923.9
316.47	-750.04	1736.95	30972.8
316.47	-750.04	1736.11	31289.1
316.47	-750.04	1735.28	31004.3
316.47	-750.04	1734.45	31227.3
316.47	-750.04	1733.62	31819.8
316.47	-750.04	1732.79	31568.1
316.47	-750.04	1731.95	31502.7
316.47	-750.04	1731.12	31143
316.47	-750.04	1730.29	31828.2
316.47	-750.04	1729.45	31714.7
316.47	-750.04	1728.62	32108.4
316.47	-750.04	1727.79	31958.9
316.47	-750.04	1726.96	31911.5
316.47	-750.04	1726.12	31708.1
316.47	-750.04	1725.29	32029.6
316.47	-750.04	1724.45	32545.8
316.47	-750.04	1723.62	32093.6
316.47	-750.04	1722.79	32504.8
316.47	-750.04	1721.95	32472.2
316.47	-750.04	1721.12	32796.3
316.47	-750.04	1720.28	32539.1
316.47	-750.04	1719.45	32677.3
316.47	-750.04	1718.61	32806.5
316.47	-750.04	1717.78	33130.3
316.47	-750.04	1716.94	33265.3
