-7.03	-30	1800.58	29018
-7.03	-30	1799.75	29225.1
-7.03	-30	1798.93	29399.8
-7.03	-30	1798.11	29522.6
-7.03	-30	1797.29	29420.2
-7.03	-30	1796.47	29308.8
-7.03	-30	1795.65	29249
-7.03	-30	1794.83	29569.6
-7.03	-30	1794	29476.4
-7.03	-30	1793.18	29313.2
-7.03	-30	1792.36	29141.1
-7.03	-30	1791.54	29455.3
-7.03	-30	1790.71	29274
-7.03	-30	1789.89	29664.1
-7.03	-30	1789.07	29534.5
-7.03	-30	1788.25	29702.7
-7.03	-30	1787.42	29570.1
-7.03	-30	1786.6	29288.7
-7.03	-30	1785.78	29456.8
-7.03	-30	1784.95	29688.6
-7.03	-30	1784.13	29586.5
-7.03	-30	1783.3	29447.9
-7.03	-30	1782.48	29464.2
-7.03	-30	1781.66	29219.5
-7.03	-30	1780.83	29439
-7.03	-30	1780.01	29443.1
-7.03	-30	1779.18	30005.1
-7.03	-30	1778.36	29642.3
-7.03	-30	1777.53	29455.4
-7.03	-30	1776.71	29492.9
-7.03	-30	1775.88	29533.3
-7.03	-30	1775.06	29585.9
-7.03	-30	1774.23	29889.8
-7.03	-30	1773.41	29987.7
-7.03	-30	1772.58	29743.4
-7.03	-30	1771.76	29708.1
-7.03	-30	1770.93	29594.1
-7.03	-30	1770.1	29570.9
-7.03	-30	1769.28	29774.7
-7.03	-30	1768.45	29654.6
-7.03	-30	1767.63	30003.5
-7.03	-30	1766.8	29390.5
-7.03	-30	1765.97	29672.8
-7.03	-30	1765.15	30239.2
-7.03	-30	1764.32	30306.6
-7.03	-30	1763.49	30108
-7.03	-30	1762.66	30220.8
-7.03	-30	1761.84	29907.5
-7.03	-30	1761.01	29724.2
-7.03	-30	1760.18	29737.2
-7.03	-30	1759.35	30351.2
-7.03	-30	1758.52	30110.6
-7.03	-30	1757.7	30199
-7.03	-30	1756.87	29925.3
-7.03	-30	1756.04	29736.1
-7.03	-30	1755.21	30141.4
-7.03	-30	1754.38	30570.7
-7.03	-30	1753.55	30429.8
-7.03	-30	1752.72	30714.1
-7.03	-30	1751.9	30549.1
-7.03	-30	1751.07	30806.2
-7.03	-30	1750.24	30969.7
-7.03	-30	1749.41	31302
-7.03	-30	1748.58	31335.8
-7.03	-30	1747.75	31011.2
-7.03	-30	1746.92	31120.4
-7.03	-30	1746.09	31491.5
-7.03	-30	1745.26	31404.9
-7.03	-30	1744.43	31516.9
-7.03	-30	1743.6	31647
-7.03	-30	1742.77	31774.1
-7.03	-30	1741.93	31648.3
-7.03	-30	1741.1	31676
-7.03	-30	1740.27	31869.1
-7.03	-30	1739.44	32167.5
-7.03	-30	1738.61	32195.1
-7.03	-30	1737.78	31855.9
-7.03	-30	1736.95	32012.8
-7.03	-30	1736.11	32587.4
-7.03	-30	1735.28	32705
-7.03	-30	1734.45	32663.4
-7.03	-30	1733.62	32609.8
-7.03	-30	1732.79	32577.2
-7.03	-30	1731.95	32349.5
-7.03	-30	1731.12	32647.2
-7.03	-30	1730.29	32914.8
-7.03	-30	1729.45	33041.3
-7.03	-30	1728.62	32861.6
-7.03	-30	1727.79	33183
-7.03	-30	1726.96	32748.4
-7.03	-30	1726.12	33024.8
-7.03	-30	1725.29	33073.1
-7.03	-30	1724.45	33448.3
-7.03	-30	1723.62	33697.4
-7.03	-30	1722.79	33367.9
-7.03	-30	1721.95	33227.4
-7.03	-30	1721.12	33437.5
-7.03	-30	1720.28	33752.3
-7.03	-30	1719.45	34324.6
-7.03	-30	1718.61	34175.1
-7.03	-30	1717.78	34295
-7.03	-30	1716.94	34420.9
-7.03	-30	1716.11	34531.7
-7.03	-30	1715.27	34888
-7.03	-30	1714.44	35169.3
-7.03	-30	1713.6	35423.5
-7.03	-30	1712.77	35333.7
-7.03	-30	1711.93	35507.2
-7.03	-30	1711.09	35716.4
-7.03	-30	1710.26	36084
-7.03	-30	1709.42	36687.6
-7.03	-30	1708.58	36968.3
-7.03	-30	1707.75	37117.3
-7.03	-30	1706.91	37837
-7.03	-30	1706.07	38180
-7.03	-30	1705.24	38588.6
-7.03	-30	1704.4	39161.3
-7.03	-30	1703.56	39817.4
-7.03	-30	1702.72	40342
-7.03	-30	1701.89	40746.9
-7.03	-30	1701.05	41480
-7.03	-30	1700.21	41995
-7.03	-30	1699.37	43187
-7.03	-30	1698.53	43621
-7.03	-30	1697.7	44117.5
-7.03	-30	1696.86	44727.2
-7.03	-30	1696.02	46007.3
-7.03	-30	1695.18	46899.5
-7.03	-30	1694.34	48274.2
-7.03	-30	1693.5	48084.2
-7.03	-30	1692.66	48883.3
-7.03	-30	1691.82	50492.2
-7.03	-30	1690.98	51162.5
-7.03	-30	1690.14	52201.8
-7.03	-30	1689.3	53109.7
-7.03	-30	1688.46	53466.8
-7.03	-30	1687.62	53912.9
-7.03	-30	1686.78	55117.7
-7.03	-30	1685.94	55976.9
-7.03	-30	1685.1	57082.7
-7.03	-30	1684.26	57343.6
-7.03	-30	1683.42	57913.5
-7.03	-30	1682.58	58489.3
-7.03	-30	1681.74	59255.1
-7.03	-30	1680.9	60799.2
-7.03	-30	1680.06	61326.6
-7.03	-30	1679.22	61841.9
-7.03	-30	1678.37	61944.2
-7.03	-30	1677.53	62898.8
-7.03	-30	1676.69	63651.1
-7.03	-30	1675.85	64910.9
-7.03	-30	1675.01	66182
-7.03	-30	1674.16	67007.6
-7.03	-30	1673.32	66945.7
-7.03	-30	1672.48	68367.2
-7.03	-30	1671.64	70004.7
-7.03	-30	1670.79	70929.9
-7.03	-30	1669.95	71279.5
-7.03	-30	1669.11	72153.7
-7.03	-30	1668.26	72099.9
-7.03	-30	1667.42	72769.2
-7.03	-30	1666.58	74362.8
-7.03	-30	1665.73	75304
-7.03	-30	1664.89	76600.4
-7.03	-30	1664.04	75538.9
-7.03	-30	1663.2	76432.1
-7.03	-30	1662.35	77721.7
-7.03	-30	1661.51	78818.4
-7.03	-30	1660.67	79414.6
-7.03	-30	1659.82	80040.2
-7.03	-30	1658.98	79985
-7.03	-30	1658.13	79820.5
-7.03	-30	1657.29	80324.4
-7.03	-30	1656.44	80825.2
-7.03	-30	1655.59	81444
-7.03	-30	1654.75	80297.9
-7.03	-30	1653.9	79001.5
-7.03	-30	1653.06	78051.2
-7.03	-30	1652.21	77494.2
-7.03	-30	1651.36	77117.6
-7.03	-30	1650.52	75477
-7.03	-30	1649.67	73984.6
-7.03	-30	1648.82	71607
-7.03	-30	1647.98	70021.3
-7.03	-30	1647.13	68781.5
-7.03	-30	1646.28	68191.3
-7.03	-30	1645.44	67029
-7.03	-30	1644.59	64536.6
-7.03	-30	1643.74	62749.9
-7.03	-30	1642.89	62019.6
-7.03	-30	1642.05	61342.7
-7.03	-30	1641.2	59987.9
-7.03	-30	1640.35	58789.8
-7.03	-30	1639.5	57577.3
-7.03	-30	1638.65	56424.3
-7.03	-30	1637.8	55757.6
-7.03	-30	1636.95	55226.7
-7.03	-30	1636.11	54940.5
-7.03	-30	1635.26	53994.7
-7.03	-30	1634.41	52778.5
-7.03	-30	1633.56	52186.6
-7.03	-30	1632.71	51886.3
-7.03	-30	1631.86	51730.3
-7.03	-30	1631.01	51368.4
-7.03	-30	1630.16	50680.1
-7.03	-30	1629.31	50565.6
-7.03	-30	1628.46	49342.5
-7.03	-30	1627.61	49716.2
-7.03	-30	1626.76	49848.8
-7.03	-30	1625.91	49840.2
-7.03	-30	1625.06	49532
-7.03	-30	1624.21	49076.9
-7.03	-30	1623.35	48595.6
-7.03	-30	1622.5	49635.7
-7.03	-30	1621.65	49891.5
-7.03	-30	1620.8	50475.9
-7.03	-30	1619.95	50936.9
-7.03	-30	1619.1	50564.3
-7.03	-30	1618.24	50948.8
-7.03	-30	1617.39	51336.1
-7.03	-30	1616.54	52389.1
-7.03	-30	1615.69	52535.6
-7.03	-30	1614.84	51978.2
-7.03	-30	1613.98	51699.6
-7.03	-30	1613.13	51769.8
-7.03	-30	1612.28	52077.5
-7.03	-30	1611.42	51872.2
-7.03	-30	1610.57	51772.5
-7.03	-30	1609.72	50908.2
-7.03	-30	1608.86	50858.5
-7.03	-30	1608.01	50612.5
-7.03	-30	1607.16	51388.5
-7.03	-30	1606.3	51953.4
-7.03	-30	1605.45	52831.3
-7.03	-30	1604.59	52910
-7.03	-30	1603.74	52924.3
-7.03	-30	1602.88	52965
-7.03	-30	1602.03	52262.7
-7.03	-30	1601.17	51665.9
-7.03	-30	1600.32	50829.6
-7.03	-30	1599.46	48985.1
-7.03	-30	1598.61	48585
-7.03	-30	1597.75	48039
-7.03	-30	1596.9	47829.1
-7.03	-30	1596.04	47607.6
-7.03	-30	1595.19	47707.5
-7.03	-30	1594.33	47693.4
-7.03	-30	1593.47	46353.8
-7.03	-30	1592.62	46804.2
-7.03	-30	1591.76	47441.2
-7.03	-30	1590.9	46791
-7.03	-30	1590.05	46966.8
-7.03	-30	1589.19	46836.2
-7.03	-30	1588.33	46772.7
-7.03	-30	1587.48	48071.1
-7.03	-30	1586.62	48987.1
-7.03	-30	1585.76	50144.8
-7.03	-30	1584.9	50162.4
-7.03	-30	1584.05	50675.4
-7.03	-30	1583.19	51517.5
-7.03	-30	1582.33	51549.4
-7.03	-30	1581.47	52003.7
-7.03	-30	1580.61	51112.3
-7.03	-30	1579.75	50952.1
-7.03	-30	1578.89	51219.9
-7.03	-30	1578.04	51691.3
-7.03	-30	1577.18	52142.2
-7.03	-30	1576.32	52409.7
